,date,league,matchweek,home_team_id,home_team,home_manager,home_formation,home_goals,home_xg,away_xg,away_goals,away_team,away_manager,away_formation,away_team_id,home_team_form,home_team_league_pos,home_team_points_diff,home_team_home_form,home_team_home_league_pos,home_team_home_points_diff,home_team_average_goals_form,home_team_average_xg_form,home_team_average_goals_form_against,home_team_average_xg_form_against,away_team_form,away_team_league_pos,away_team_points_diff,away_team_away_form,away_team_away_league_pos,away_team_away_points_diff,away_team_average_goals_form,away_team_average_xg_form,away_team_average_goals_form_against,away_team_average_xg_form_against
66,"Sunday November 10, 2024",Serie A ,12,21680aa4,Monza,Alessandro Nesta,3-4-3,0,1.0,1.6,1,Lazio,Marco Baroni,4-3-3,7213da33,DWDLL,18.0,1,DDL,20.0,-1,1.0,1.1333333333333335,1.3333333333333333,1.3333333333333333,WLWWW,3.0,-5,WLW,7.0,-3,2.6666666666666665,1.6666666666666667,1.3333333333333333,1.0333333333333334
67,"Sunday November 10, 2024",Serie A ,12,d609edc0,Internazionale,Simone Inzaghi,3-5-2,1,1.5,0.7,1,Napoli,Antonio Conte,4-3-3,d48ad4ff,WWDWW,2.0,2,WDW,4.0,-1,2.6666666666666665,2.6,2.0,1.5666666666666667,WWWWL,1.0,0,DWW,1.0,1,1.0,0.9,0.0,0.5666666666666667
68,"Sunday November 10, 2024",Serie A ,12,421387cf,Fiorentina,Raffaele Palladino,4-2-3-1,3,1.9,0.4,1,Hellas Verona,Paolo Zanetti,4-2-3-1,0e72edf2,WWWWW,3.0,2,WWW,4.0,-1,3.0,2.6333333333333333,1.0,1.4666666666666668,WLLLW,13.0,5,LLL,18.0,2,1.0,0.5333333333333333,3.3333333333333335,2.1
69,"Sunday November 10, 2024",Serie A ,12,cf74a709,Roma,Ivan Jurić,3-4-3,2,1.3,1.7,3,Bologna,Vincenzo Italiano,4-2-3-1,1d8099f8,DLLWL,12.0,-2,WLW,9.0,1,1.0,1.0999999999999999,0.6666666666666666,0.9666666666666667,DDWWW,7.0,-5,DWW,1.0,-2,2.3333333333333335,1.0999999999999999,1.3333333333333333,0.8333333333333334
70,"Sunday November 3, 2024",Serie A ,11,0e72edf2,Hellas Verona,Paolo Zanetti,4-2-3-1,3,1.1,1.7,2,Roma,Ivan Jurić,3-4-3,cf74a709,LWLLL,13.0,2,LWL,9.0,3,1.3333333333333333,1.2333333333333332,2.3333333333333335,1.5,WDLLW,11.0,1,DDL,15.0,-3,1.0,1.366666666666667,2.3333333333333335,2.0
71,"Sunday November 3, 2024",Serie A ,11,d48ad4ff,Napoli,Antonio Conte,4-3-3,0,0.8,1.2,3,Atalanta,Gian Piero Gasperini,3-4-1-2,922493f3,WWWWW,1.0,0,WWW,2.0,0,2.0,1.9000000000000001,0.3333333333333333,0.4666666666666666,DWWWW,3.0,-9,LDW,6.0,-8,1.0,1.5999999999999999,1.6666666666666667,0.7333333333333334
72,"Sunday November 3, 2024",Serie A ,11,d609edc0,Internazionale,Simone Inzaghi,3-5-2,1,2.4,1.0,0,Venezia,Eusebio Di Francesco,3-5-2,af5d5982,WWWDW,2.0,2,LWD,4.0,-1,2.6666666666666665,2.033333333333333,2.6666666666666665,1.8,LLLDW,17.0,1,LLD,19.0,1,1.3333333333333333,1.0,2.0,1.7
73,"Sunday November 3, 2024",Serie A ,11,105360fe,Torino,Paolo Vanoli,3-5-2,0,0.6,0.6,1,Fiorentina,Raffaele Palladino,4-2-3-1,421387cf,LLLWL,10.0,8,DLW,12.0,6,1.0,0.7999999999999999,1.0,1.6666666666666667,DWWWW,3.0,0,DWW,1.0,3,2.3333333333333335,1.1333333333333335,0.0,0.5
74,"Sunday October 20, 2024",Serie A ,8,c4260e09,Cagliari,Davide Nicola,3-4-3,3,1.6,1.4,2,Torino,Paolo Vanoli,3-5-2,105360fe,LLLWD,15.0,-4,DLL,14.0,-3,0.3333333333333333,1.3333333333333333,2.3333333333333335,1.4000000000000001,WDWLL,6.0,5,WWL,10.0,1,2.0,1.6000000000000003,1.6666666666666667,1.2333333333333334
75,"Sunday October 20, 2024",Serie A ,8,cf74a709,Roma,Ivan Jurić,3-4-3,0,1.0,1.0,1,Internazionale,Simone Inzaghi,3-5-2,d609edc0,DDWWD,8.0,2,LWW,9.0,1,2.0,1.9000000000000001,1.0,1.7,WDLWW,2.0,2,DDW,1.0,1,2.0,1.9333333333333333,1.6666666666666667,1.0333333333333334
76,"Sunday October 20, 2024",Serie A ,8,af5d5982,Venezia,Eusebio Di Francesco,3-4-3,0,0.8,1.4,2,Atalanta,Gian Piero Gasperini,3-4-3,922493f3,LLWLL,19.0,0,LW,14.0,0,1.0,1.25,0.5,0.75,LWLDW,8.0,-9,LLD,6.0,-8,0.6666666666666666,2.1333333333333333,2.3333333333333335,1.2666666666666666
77,"Sunday October 20, 2024",Serie A ,8,ffcbe334,Lecce,Luca Gotti,4-3-1-2,0,0.2,2.2,6,Fiorentina,Raffaele Palladino,4-4-2,421387cf,WDDLL,17.0,2,LWD,11.0,2,1.0,1.5666666666666667,2.0,1.8333333333333333,DLWDW,8.0,-3,DLD,1.0,3,1.0,1.0333333333333332,1.3333333333333333,1.2666666666666666
78,"Sunday October 20, 2024",Serie A ,8,a3d88bd8,Empoli,Roberto D'Aversa,3-1-4-2,0,0.7,1.3,1,Napoli,Antonio Conte,4-3-3,d48ad4ff,DDWDL,8.0,4,DDD,14.0,0,0.0,0.4666666666666666,0.0,0.6333333333333333,WWDWW,1.0,0,LWD,1.0,1,1.3333333333333333,1.0666666666666667,1.0,1.0
79,"Sunday October 27, 2024",Serie A ,9,eab4234c,Parma,Fabio Pecchia,4-1-4-1,1,1.7,0.2,1,Empoli,Roberto D'Aversa,3-1-4-2,a3d88bd8,LDLDD,16.0,-1,WLL,17.0,-2,2.0,1.6333333333333335,2.3333333333333335,2.2666666666666666,DWDLL,10.0,4,DWL,7.0,6,1.3333333333333333,0.7666666666666666,1.0,1.866666666666667
80,"Sunday October 27, 2024",Serie A ,9,d609edc0,Internazionale,Simone Inzaghi,3-5-2,4,3.0,2.1,4,Juventus,Thiago Motta,4-2-3-1,e0652b02,DLWWW,2.0,4,WLW,4.0,-1,2.6666666666666665,1.4666666666666668,1.3333333333333333,1.5666666666666667,DDWDW,3.0,-6,WDW,1.0,-1,2.0,1.5666666666666667,0.0,0.4666666666666666
81,"Sunday October 27, 2024",Serie A ,9,421387cf,Fiorentina,Raffaele Palladino,4-2-3-1,5,3.7,0.8,1,Roma,Ivan Jurić,3-5-1-1,cf74a709,LWDWW,5.0,-3,DWW,4.0,-1,2.0,2.066666666666667,1.3333333333333333,1.3,DWWDL,10.0,1,DDD,15.0,-3,0.6666666666666666,1.2,0.6666666666666666,0.9333333333333332
82,"Sunday October 27, 2024",Serie A ,9,21680aa4,Monza,Alessandro Nesta,3-4-3,2,1.1,0.4,2,Venezia,Eusebio Di Francesco,3-4-3,af5d5982,DLLDW,16.0,3,DLD,20.0,-1,1.0,0.6333333333333334,1.3333333333333333,1.2,LWLLL,20.0,0,LLL,19.0,1,0.6666666666666666,0.9666666666666667,2.6666666666666665,2.066666666666667
83,"Sunday October 27, 2024",Serie A ,9,7213da33,Lazio,Marco Baroni,4-2-3-1,3,2.1,0.3,0,Genoa,Alberto Gilardino,4-2-3-1,658bf2de,WLWWL,5.0,-5,DWW,1.0,-2,2.0,1.8,1.3333333333333333,0.8666666666666667,DLLLD,18.0,-1,WLL,12.0,0,0.6666666666666666,0.6333333333333333,2.3333333333333335,1.9000000000000001
84,"Sunday October 6, 2024",Serie A ,7,1d8099f8,Bologna,Vincenzo Italiano,4-3-3,0,0.8,0.8,0,Parma,Fabio Pecchia,4-2-3-1,eab4234c,LDDWD,11.0,-3,DDD,12.0,-3,1.0,1.5333333333333334,1.0,1.3,WLLDL,15.0,-2,LD,10.0,0,1.5,1.85,2.0,1.85
85,"Sunday October 6, 2024",Serie A ,7,e0652b02,Juventus,Thiago Motta,4-2-3-1,1,2.4,1.1,1,Cagliari,Davide Nicola,4-2-3-1,c4260e09,WDDDW,2.0,-4,WDD,7.0,-6,1.0,0.6666666666666666,0.0,0.26666666666666666,DLLLW,15.0,-5,LW,14.0,0,1.5,2.1,1.5,2.05
86,"Sunday October 6, 2024",Serie A ,7,421387cf,Fiorentina,Raffaele Palladino,4-2-3-1,2,1.5,2.6,1,Milan,Paulo Fonseca,4-2-3-1,dc56fe14,DDLWD,11.0,-6,DDW,4.0,-1,1.3333333333333333,1.866666666666667,1.0,0.6333333333333333,LDWWW,3.0,-4,LDW,9.0,-7,1.6666666666666667,1.6333333333333335,1.6666666666666667,1.5
87,"Sunday October 6, 2024",Serie A ,7,21680aa4,Monza,Alessandro Nesta,3-4-3,1,1.1,1.1,1,Roma,Ivan Jurić,3-4-3,cf74a709,LDDLL,20.0,3,LDL,19.0,-1,0.6666666666666666,0.39999999999999997,1.3333333333333333,1.0666666666666667,LDDWW,9.0,2,DDD,14.0,-3,0.3333333333333333,1.1333333333333335,0.3333333333333333,0.9
88,"Sunday October 6, 2024",Serie A ,7,7213da33,Lazio,Marco Baroni,4-2-3-1,2,2.1,0.5,1,Empoli,Roberto D'Aversa,3-1-4-2,a3d88bd8,LDWLW,6.0,-5,WDW,1.0,-2,2.3333333333333335,1.9000000000000001,1.3333333333333333,0.9,WDDWD,6.0,4,WDW,7.0,6,1.6666666666666667,1.5,0.6666666666666666,1.866666666666667
89,"Sunday September 1, 2024",Serie A ,3,658bf2de,Genoa,Alberto Gilardino,3-5-2,0,1.5,1.5,2,Hellas Verona,Paolo Zanetti,3-4-3,0e72edf2,DW,2.0,-2,D,19.0,-3,2.0,2.1,2.0,1.9,WL,8.0,0,,5.0,2,,,,
90,"Sunday September 1, 2024",Serie A ,3,04eea015,Udinese,Kosta Runjaić,3-4-3,1,1.0,1.6,0,Como,Cesc Fàbregas,4-2-2-2,28c9c3cd,DW,2.0,4,W,1.0,6,2.0,0.8,1.0,1.3,LD,14.0,-2,LD,13.0,-2,0.5,0.85,2.0,1.0
91,"Sunday September 1, 2024",Serie A ,3,e0652b02,Juventus,Thiago Motta,4-2-3-1,0,0.5,0.3,0,Roma,Daniele De Rossi,4-2-3-1,cf74a709,WW,1.0,0,W,4.0,-2,3.0,1.2,0.0,0.2,DL,14.0,1,D,10.0,2,0.0,0.9,0.0,1.0
92,"Sunday September 1, 2024",Serie A ,3,421387cf,Fiorentina,Raffaele Palladino,3-4-3,2,2.0,0.3,2,Monza,Alessandro Nesta,3-4-3,21680aa4,DD,12.0,-1,D,15.0,-4,0.0,0.9,0.0,0.6,DL,14.0,1,D,10.0,2,0.0,0.3,0.0,0.5
93,"Sunday September 15, 2024",Serie A ,4,c4260e09,Cagliari,Davide Nicola,3-4-3,0,1.0,1.9,4,Napoli,Antonio Conte,3-4-3,d48ad4ff,DDL,14.0,-4,DD,18.0,-1,0.5,0.9,0.5,1.2,LWW,5.0,0,L,5.0,0,0.0,1.0,3.0,1.7
94,"Sunday September 15, 2024",Serie A ,4,21680aa4,Monza,Alessandro Nesta,3-4-3,1,0.2,1.7,1,Internazionale,Simone Inzaghi,3-5-2,d609edc0,DLD,14.0,2,L,20.0,1,0.0,0.4,1.0,0.7,DWW,1.0,4,D,4.0,-1,2.0,1.9,2.0,2.1
95,"Sunday September 15, 2024",Serie A ,4,105360fe,Torino,Paolo Vanoli,3-5-2,0,0.4,1.6,0,Lecce,Luca Gotti,4-2-3-1,ffcbe334,DWW,1.0,4,W,11.0,4,2.0,2.4,1.0,3.0,LLW,11.0,3,L,18.0,-2,0.0,0.3,2.0,2.4
96,"Sunday September 15, 2024",Serie A ,4,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,3,1.7,1.7,2,Fiorentina,Raffaele Palladino,3-4-3,421387cf,WLL,11.0,-6,,4.0,-1,,,,,DDD,11.0,-3,D,15.0,-2,1.0,0.7,1.0,1.7
97,"Sunday September 15, 2024",Serie A ,4,658bf2de,Genoa,Alberto Gilardino,3-5-2,1,1.2,2.2,1,Roma,Daniele De Rossi,3-5-1-1,cf74a709,DWL,8.0,-3,DL,18.0,-2,1.0,1.8,2.0,1.7,DLD,14.0,2,DD,10.0,0,0.0,0.6,0.0,0.75
98,"Sunday September 22, 2024",Serie A ,5,cf74a709,Roma,Ivan Jurić,3-5-1-1,3,1.9,0.7,0,Udinese,Kosta Runjaić,3-4-3,04eea015,DLDD,14.0,0,L,9.0,1,1.0,2.1,2.0,2.7,DWWW,1.0,7,DW,9.0,1,2.0,1.7,1.5,2.0
99,"Sunday September 22, 2024",Serie A ,5,21680aa4,Monza,Alessandro Nesta,3-4-3,1,0.6,0.8,2,Bologna,Vincenzo Italiano,4-3-3,1d8099f8,DLDD,14.0,3,LD,18.0,1,0.5,0.30000000000000004,1.0,1.2,DLDD,14.0,-4,LD,6.0,-2,1.0,0.8999999999999999,2.5,1.85
100,"Sunday September 22, 2024",Serie A ,5,421387cf,Fiorentina,Raffaele Palladino,3-4-3,2,2.7,1.0,1,Lazio,Marco Baroni,4-2-3-1,7213da33,DDDL,14.0,-4,DD,7.0,-1,1.0,1.45,1.0,0.44999999999999996,WLDW,6.0,-5,L,15.0,-3,1.0,1.3,2.0,0.8
101,"Sunday September 22, 2024",Serie A ,5,d609edc0,Internazionale,Simone Inzaghi,3-5-2,1,0.7,1.7,2,Milan,Paulo Fonseca,4-2-3-1,dc56fe14,DWWD,3.0,2,WW,4.0,3,3.0,1.85,0.0,0.85,DLDW,10.0,-4,LD,9.0,-5,1.5,1.6,2.0,1.9
102,"Sunday September 29, 2024",Serie A ,6,105360fe,Torino,Paolo Vanoli,3-5-2,2,0.7,2.0,3,Lazio,Marco Baroni,4-2-3-1,7213da33,DWWDW,1.0,5,WD,10.0,6,1.0,1.4,0.5,2.3,WLDWL,8.0,-5,LL,10.0,-3,1.0,1.15,2.0,1.75
103,"Sunday September 29, 2024",Serie A ,6,a3d88bd8,Empoli,Roberto D'Aversa,3-1-4-2,0,0.4,0.7,0,Fiorentina,Raffaele Palladino,4-2-3-1,421387cf,DWDDW,4.0,3,DD,18.0,0,0.0,0.5,0.0,0.6,DDDLW,9.0,-4,DL,4.0,1,1.5,1.2,2.0,1.7
104,"Sunday September 29, 2024",Serie A ,6,d48ad4ff,Napoli,Antonio Conte,4-3-3,2,1.1,0.3,0,Monza,Alessandro Nesta,3-4-3,21680aa4,LWWWD,2.0,0,WW,1.0,0,2.5,2.35,0.5,1.15,DLDDL,19.0,3,DD,12.0,2,1.0,0.3,1.0,1.25
105,"Sunday September 29, 2024",Serie A ,6,28c9c3cd,Como,Cesc Fàbregas,4-2-3-1,3,2.2,1.1,2,Hellas Verona,Paolo Zanetti,4-2-3-1,0e72edf2,LDLDW,14.0,-2,D,15.0,-2,2.0,1.2,2.0,1.2,WLWLL,9.0,2,WL,18.0,2,1.5,1.15,1.0,1.35
106,"Sunday September 29, 2024",Serie A ,6,cf74a709,Roma,Ivan Jurić,3-4-3,2,1.7,1.7,1,Venezia,Eusebio Di Francesco,3-4-3,af5d5982,DLDDW,9.0,0,LW,8.0,1,2.0,2.0,1.0,1.7000000000000002,LDLLW,18.0,1,LDL,19.0,0,0.3333333333333333,0.5,2.3333333333333335,1.8333333333333333
107,"Thursday November 7, 2024",Serie A ,12,658bf2de,Genoa,Alberto Gilardino,3-5-2,1,0.9,1.4,1,Como,Cesc Fàbregas,4-2-3-1,28c9c3cd,LDLLW,14.0,-4,LDL,19.0,-3,0.6666666666666666,0.5666666666666668,2.0,1.2666666666666666,LDLLL,14.0,-7,LLL,13.0,-7,0.3333333333333333,0.7333333333333334,1.6666666666666667,1.2666666666666666
108,"Thursday October 31, 2024",Serie A ,10,cf74a709,Roma,Ivan Jurić,3-4-3,1,0.6,0.2,0,Torino,Paolo Vanoli,3-5-2,105360fe,WWDLL,12.0,1,WWL,9.0,1,1.6666666666666667,1.5333333333333332,0.6666666666666666,1.1333333333333333,WLLLW,8.0,8,WLL,10.0,1,2.3333333333333335,1.7333333333333334,2.6666666666666665,1.5
109,"Thursday October 31, 2024",Serie A ,10,28c9c3cd,Como,Cesc Fàbregas,4-2-3-1,1,1.1,2.9,5,Lazio,Marco Baroni,4-2-3-1,7213da33,WWLDL,13.0,-7,DWD,17.0,-2,2.0,1.5666666666666667,1.6666666666666667,0.9333333333333332,LWWLW,4.0,-5,LWL,7.0,-3,1.3333333333333333,1.0333333333333334,1.6666666666666667,1.5666666666666667
110,"Thursday October 31, 2024",Serie A ,10,658bf2de,Genoa,Alberto Gilardino,3-5-2,0,0.9,0.5,1,Fiorentina,Raffaele Palladino,4-2-3-1,421387cf,LLLDL,18.0,-1,DLD,19.0,-3,1.0,0.6666666666666666,2.0,1.8333333333333333,WDWWW,4.0,-3,LDW,1.0,3,2.6666666666666665,1.5333333333333332,1.0,0.7666666666666666
111,"Tuesday October 29, 2024",Serie A ,10,ffcbe334,Lecce,Luca Gotti,4-3-3,1,1.7,0.3,0,Hellas Verona,Paolo Zanetti,4-2-3-1,0e72edf2,DLLLL,19.0,2,WDL,11.0,2,1.0,1.1333333333333333,2.6666666666666665,2.0,LLWLL,13.0,2,LLL,18.0,2,1.3333333333333333,0.7000000000000001,3.6666666666666665,1.9333333333333333
112,"Tuesday October 29, 2024",Serie A ,10,c4260e09,Cagliari,Davide Nicola,4-4-2,0,0.8,0.9,2,Bologna,Vincenzo Italiano,4-2-3-1,1d8099f8,LWDWL,13.0,-4,LLW,14.0,-3,1.0,1.6000000000000003,2.6666666666666665,1.3666666666666665,WDDDW,10.0,-5,WDW,1.0,-2,2.0,0.7999999999999999,1.0,0.6
113,"Tuesday October 29, 2024",Serie A ,10,dc56fe14,Milan,Paulo Fonseca,4-3-3,0,0.7,1.1,2,Napoli,Antonio Conte,4-3-3,d48ad4ff,WWLWL,8.0,-7,WWL,8.0,-2,1.3333333333333333,1.1666666666666667,0.6666666666666666,0.6666666666666666,DWWWW,1.0,0,WDW,1.0,1,1.6666666666666667,1.1666666666666667,0.0,0.6666666666666666
114,"Tuesday September 24, 2024",Serie A ,5,922493f3,Atalanta,Gian Piero Gasperini,3-4-1-2,2,1.6,1.1,3,Como,Cesc Fàbregas,4-2-3-1,28c9c3cd,WLLW,7.0,-4,W,4.0,-1,3.0,1.7,2.0,1.7,LDLD,18.0,-5,LDL,9.0,-2,0.3333333333333333,1.1,1.6666666666666667,1.0
115,"Wednesday October 30, 2024",Serie A ,10,922493f3,Atalanta,Gian Piero Gasperini,3-4-3,2,1.2,0.1,0,Monza,Alessandro Nesta,3-4-3,21680aa4,LDWWW,4.0,-9,LWW,2.0,-1,4.333333333333333,2.533333333333333,1.6666666666666667,0.6666666666666666,LLDWD,16.0,1,DLW,13.0,2,1.6666666666666667,0.6666666666666666,1.3333333333333333,1.3333333333333333
116,"Wednesday October 30, 2024",Serie A ,10,e0652b02,Juventus,Thiago Motta,4-3-3,2,2.4,1.2,2,Parma,Fabio Pecchia,4-2-3-1,eab4234c,DWDWD,3.0,-5,DDW,6.0,-6,0.6666666666666666,1.3333333333333333,0.3333333333333333,0.5,DLDDD,16.0,-3,DDD,10.0,0,1.0,1.0999999999999999,1.0,1.2
117,"Wednesday October 30, 2024",Serie A ,10,af5d5982,Venezia,Eusebio Di Francesco,3-4-3,3,2.3,0.9,2,Udinese,Kosta Runjaić,3-5-1-1,04eea015,WLLLD,19.0,1,LWL,14.0,0,0.6666666666666666,1.0999999999999999,1.0,0.9666666666666667,LLWLW,4.0,7,WLL,15.0,1,1.0,1.2,2.0,1.3
